,artist,category,name,songid
1731,['4TAoP0f9OuWZUesao43xUW'],Hip-Hop,LEG OVER,19djjZHUwqKJbVfYlZ1d5o
1732,"['67nwj3Y5sZQLl72VNUHEYE', '3aQeKQSyrW4qWr35idm0cy', '1sBkRIssrMs1AbVkOJbc7a']",Hip-Hop,Bag Of Money - feat. Rick Ross & T-Pain,1BvTqJLeB9ZeGU01gFzJbh
1733,['0gCGZZ1Ibo5QsOnll977PD'],Hip-Hop,Killamonjaro,537l7spEsGg6aWl6Y9eKAs
1734,"['41MWgwfjzWDupE1i0OUghd', '01DTVE3KmoPogPZaOvMqO8']",Hip-Hop,Me and You,37gtSmRBMvDcC93rWch2by
1735,['0c173mlxpT3dSFRgMO8XPh'],Hip-Hop,Guap,1wcWdMlLjzp7Rx25JJN7c4
1736,['1sLYZv95ZXwVfyGHan5w45'],Hip-Hop,Toothache,1hxwGDei6E7DkUoPP4ZNLu
1737,['3DNCUaKdMZcMVJIS7yTskd'],Hip-Hop,Mama,2ug1wgPfaC81qbLC3yOQex
1738,['7mnAzEmgquhrVtGob81SmO'],Hip-Hop,Mans Not Hot,6X5OFBbrsHRsyO1zP7udgr
1739,['3EXdLajEO02ziZ90P90bSW'],Hip-Hop,No Love,0hcJYBPufM6cnu8xQr62Y5
1740,['2P5sC9cVZDToPxyomzF1UH'],Hip-Hop,Devastated,08X9m3tpcthgrItjPVAmCu
1741,"['5fzbfP3jLDaJZe7TdFDXRY', '00Z3UDoAQwzvGu13HoAM7J', '4xSo6zfvBNu2UAS0Id5aKp']",Hip-Hop,I Doubt It (feat. Blackbear & Skizzy Mars),6wlcdxPaTHgzVKR3n1NOb0
1742,"['3nFkdlSjzX9mRTtwJOzDYB', '7dGJo4pcD2V6oG8kP0tJRR']",Hip-Hop,Renegade,0eK5y1c7WDyWwx6k9SFjbT
1743,"['2TLYSzGyVYkxAgYSCqUnQj', '1tUALn7PEhW7LpMuxvat2x']",Hip-Hop,Juice,3Zk95lhXUyxyqCY4AELYno
1744,"['0iEtIxbK0KxaSlF7G42ZOp', '4DdkRBBYG6Yk9Ka8tdJ9BW', '3TVXtAsR1Inumwj472S9r4']",Hip-Hop,No Complaints,6kig1UFggPUyZBCvXD3Wod
1745,['45a6gCQWq61lIUDmr1tKuO'],Hip-Hop,Draped Up,4oJYNhYWONVv8wh78LZmd2
1746,['0tJCNteqwm7LmRZ6KWr8GT'],Hip-Hop,34 Shots,18pIjATekYrU8g64rKYWYV
1747,"['1CoZyIx7UvdxT5c8UkMzHd', '5qYCZ5FQuzZSjOnesvuYiD']",Hip-Hop,On My Mind (Preditah Vip Mix),1OYox2ZDYmgng8cWP36jnE
1748,"['3uEn3kEK6L1PgZGM1ezRtl', '4G9EAcHdfXvS4o2Gc3EFEb']",Hip-Hop,Top Boy (feat. Pmoney),23fBacZZFb0CrVZ9GLyHvi
1749,['1YfEcTuGvBQ8xSD1f53UnK'],Hip-Hop,Put Your Hands Where My Eyes Could See,1NHwvBmrUje4L1dxfWnXCH
1750,"['4AA474G2hRfrHyGrfyDseO', '42gyjSCvSBXKbWi0C7GtM4']",Hip-Hop,Ima Gangsta,6fI8yg8sko71sjsDAIjo3b
1751,"['7yO4IdJjCEPz7YgZMe25iS', '0tPjSrb43a58uznKru1k2P', '6Bynz2a2jXzjPCWDFs3Qxf']",Hip-Hop,Coziest,3aovO5W4cvJxV6MEUOYtnM
1752,['6l3HvQ5sa6mXTsMTB19rO5'],Hip-Hop,Change,3pjUyVbFmM96tYhSaKJwTt
1753,"['11EpG7GrtkjjPUhEFNEowO', '1Zatb2YN4erBOoSivOXc0o', '6JvU33PZ8MtZyeFTESr09O', '0I5HubncQ8E1MFZOlPDY4J']",Hip-Hop,"Sucio (feat. O.T. Genasis, Kap G & Trinidad Jame$)",0kGv8cCBcsANrzDngtamQd
1754,['2AT9sg0RsOjLd4gfu08Pg6'],Hip-Hop,Back Back,619cZyZyQK29YAb9IZGW02
1755,"['1ZLO8d7zll1WeQJUHaxQer', '4O15NlyKLIASxsJ0PrXPfz']",Hip-Hop,Zambamafoo,3UMpcCyG1Dj0yDb377vu2K
1756,"['7c0XG5cIJTrrAgEC3ULPiq', '3crnzLy8R4lVwaigKEOz7V']",Hip-Hop,Saved (feat. E-40),5UPNBWFU2TEf9kauIITfBs
1757,"['7bbzOJyYWRp0cef7NpIClP', '3UYgneqZCePK5PhrHE8E9U']",Hip-Hop,Blessings,0WWhG54uTswZXRXFeLkmq5
1758,"['5rDXcEIODl8TgGTgrntnjX', '5cgtn5YWC3Fr06wTps1dBq']",Hip-Hop,Freedom Love (feat. Goapele),0ecTxrvdJCFghS781UNavr
1759,"['49vIrnZPb9Tcc9N30t7E3S', '1vwi3xNqy219xk39J92xtK']",Hip-Hop,Move,5XiLyRyqmp2CcBZJoVPPnh
1760,"['0k7Xl1pqI3tu8sSEjo5oEg', '1J6iGa2TNBDCrJzjsnI1a8']",Hip-Hop,Sittin Sidewayz - feat. Big Pokey Explicit,24PWKmemCvqfyVXODhoKHW
1761,['04IRs1NjfLU4BHyNDUDMsB'],Hip-Hop,Lately,5szPR7tIAF4uYAzmFulGm5
1762,['2kIs76sEGiulKeqetZq6ua'],Hip-Hop,Ce nest pas sérieux,4plgBLw54eoTmAqyB0grGh
1763,"['0hg7f8uBuc9xVn9y7xjsNC', '50co4Is1HCEo8bhOyUWKpn', '6icQOAFXDZKsumw3YXyusw']",Hip-Hop,New Day (feat. Young Thug & Lil Yachty),0FdOshNAu2hrP4rGwq8uoX
1764,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '1RyvyyTE3xzB2ZywiAwp0i']",Hip-Hop,X (feat. Future),6fwdbPMwP1zVStm8FybmkO
1765,['0bdJZl7TDeiymDYzMJnVh2'],Hip-Hop,Tango (Go),2CCfudTf3bHvtNbRmWtXHr
1766,['4Xi6LSfFqv26XgP9NKN26U'],Hip-Hop,False 9,3rDYnrpvtbVWjjMRI2PDED
1767,"['37cFtvT8bs2rU39mvPLN0I', '2k9QG7BEAG0RKYHi65zGEW']",Hip-Hop,Role (broken toy mix),4khAkOzjL9LqbKzZTNsvrc
1768,['1YfEcTuGvBQ8xSD1f53UnK'],Hip-Hop,Gimme Some More,47wZfF4OdME3xkIPhhpSSF
1769,['4VyX56b9hl4Xlv2wxoMrMW'],Hip-Hop,Better,0ttFKNTcl3DacnwhVfeLAh
1770,['5gs4Sm2WQUkcGeikMcVHbh'],Hip-Hop,Minimum,0jcKl0g2FX7bXrJv0ssbOp
1771,['2p1fiYHYiXz9qi0JJyxBzN'],Hip-Hop,No Security,5y2K7jr9M8t1HRAu9jzssT
1772,"['4PvnP3yCzrT289cX3wCdOx', '18ISxWwWjV6rPLoVCXf1dz']",Hip-Hop,Bianco,4m98OcCL585kG0tE4mbKxj
1773,['64k5e9kV9MdukXjFrR5R37'],Hip-Hop,Gucci,7ez0GleWkVehEBqm4zfwLU
1774,"['7hJcb9fa4alzcOq3EaNPoG', '4sb7rZNN93BSS6Gqgepo4v', '3DiSC0nSNNWpPy5ZK3mcrz']",Hip-Hop,Toss It,7bp82X8aj8BGFPrZpmnCED
1775,"['5y2Xq6xcjJb2jVM54GHK3t', '0Y5tJX1MQlPlqiwlOH1tJY', '18HVMQsV3tINaTyzT5UIjH', '4ULO7IGI3M2bo0Ap7B9h8a', '2hikCywT7dcTj6gt3jmsbD']",Hip-Hop,Sin City,1sVOxOEyBhqk16v3F3ffcg
1776,"['3ohrdimoWGwbjGMOnTDoUJ', '137W8MRPWKqSmrBGDBFSop', '3eu4XaXUnk055bWtkKkK3W']",Hip-Hop,Todays A Good Day,55oLGkxs6tvFCxDf2TWPPE
1777,['5K4W6rqBFWDnAN6FQUkS6x'],Hip-Hop,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS
1778,['3sQYZrIBmLAuNc7tsLtkka'],Hip-Hop,Start Up V3,6jsYYkKafk1FN8UFujUGY6
1779,['2SrSdSvpminqmStGELCSNd'],Hip-Hop,Return Of The Rucksack,3dMHFZsBzy45jpIHR7l8AJ
1780,"['3ScY9CQxNLQei8Umvpx5g6', '3JRLFRAE6bDodbmvzgY2cH']",Hip-Hop,So Excited,4MnHvx4W6eMx4d2vZP5ONK
1781,"['0GG2cWaonE4JPrjcCCQ1EG', '1b5fazYV5ecKkQHKTlwLG8']",Hip-Hop,Gone,0rG1NJ0xz0XpnSTk380CBH
1782,['72zigmOdJbIsz0iIRhCBvp'],Hip-Hop,All Good,667hmkmJcqTseNkSn5QkWE
1783,"['6aiFCgyKNwF9Rv5TOxnE8E', '2cADQgiLMjNhbsfeN52Bf3']",Hip-Hop,Maryland Ass Nigga (with Swizz Beatz),2WiAzUlCtIHQ0u7BPqcwmu
1784,"['5K4W6rqBFWDnAN6FQUkS6x', '0c173mlxpT3dSFRgMO8XPh', '0ONHkAv9pCAFxb0zJwDNTy', '17lzZA2AlOHwCwFALHttmp']",Hip-Hop,Mercy.1,3U8Ev1gISsx6O1uwpsttOD
1785,['4gkhq1EjcLZjP60fbvOyJT'],Hip-Hop,Morena,323ZdBaBzT0jH3h686EeOL
1786,"['1ZwdS5xdxEREPySFridCfh', '7jocoSCuCtpCxCI6IbP8ye']",Hip-Hop,I Get Around,1n86eBhlqaxWIwi5YZTUok
1787,['3Gm5F95VdRxW3mqCn8RPBJ'],Hip-Hop,Spice Girl,4HW5kSQ8M2IQWZhSxERvla
1788,"['4AA474G2hRfrHyGrfyDseO', '5Berubt6ysOy2LCMyqhmXP', '09drtGC393C6jGa05qYccB']",Hip-Hop,Stay Over There (feat. YFN Lucci & Kolyon),13Q181hr7GwU3MSYZUFSZc
1789,"['65rDIPdQD7ijLSOq32cMXo', '0k4gmF1Uhpyb8uCHz2fGU2']",Hip-Hop,Space (feat. Sexton),4nMdQX2N9sp3bYDnrQmUry
1790,['3W9VRKnzPo8DXlMVYODc95'],Hip-Hop,No Chance,0pZ2vkhWBEWWOwuAB8OlgE
1791,['0Z98bFGEurTNFvYDfawx8c'],Hip-Hop,wav.,08XcFzf2yvq54mI0OZ5nGY
1792,"['0QHgL1lAIqAw0HtD7YldmP', '3TVXtAsR1Inumwj472S9r4']",Hip-Hop,For Free,4JDZl9nKIAhAhDjw753u4X
1793,"['6DpWtzfwV8fcwP6fXckDVu', '5fMUXHkw8R8eOP2RNVYEZX']",Hip-Hop,Imperfections,08Sm0dYXShN6ItqRajtfF1
1794,"['699OTQXzgjhIYAHMy9RyPD', '4O15NlyKLIASxsJ0PrXPfz']",Hip-Hop,Lookin,1UAmQe8EwpxQ80OfYVD13z
1795,['6tpvqcdmcEya2YaEHAv5sA'],Hip-Hop,tmrrw,6RIwaROXuRONQAT2t2PxpY
1796,"['41I5xI04kixwmonDBl0Sda', '0ShmUyGC785pMDaRdP5Sap', '1xQd5ZsSiEiz0wgdobasZM']",Hip-Hop,Type Different,6OBFysy7oKvkbXQ8x6A4nX
1797,"['3RCH5MEaTPKsJwPzqGQ1w7', '4JiEictrOAo2rWNEiPwruJ']",Hip-Hop,Kisela,0UEr0gWP53JFGYfo2WRLyE
1798,['5K4W6rqBFWDnAN6FQUkS6x'],Hip-Hop,Waves,1hwSyhPlmRgiOHg7MiFXbu
1799,['1Tauz2QusnM8J5ZtD6JDY0'],Hip-Hop,Bust Shots,52xtye9ekmwY1V7qu9kIUz
1800,['3xqrRhBSgCer7lokC0Lhk4'],Hip-Hop,Soulintact,0dF1TNANcXbNU0lDk12l5H
1801,['6Xgp2XMz1fhVYe7i6yNAax'],Hip-Hop,In Too Deep,5Adzk0uOsWw9Q8tbFPSaUM
1802,"['50co4Is1HCEo8bhOyUWKpn', '7CCjtD0hCK005Bvg2WG1a7', '3FZf9vTTsMWbCaVOvpjfBx']",Hip-Hop,Dont Call Me (feat. Shakka),0UuPvqKc9Xcjo37C5liY5B
1803,"['1CgbNAF3Stnz1Tpipu3xdO', '24Cf1irKt7kcewb9OOkPum']",Hip-Hop,Worth It (feat. Joyce Wrice) (feat. Joyce Wrice),4tfyFSSliCwsxCAVUBWyD8
1804,['4TcaTULxuMBvC57uafRGIE'],Hip-Hop,Blue Sea,6TZe9eIEgoAWAhHk9Vke4Y
1805,['2YZyLoL8N0Wb9xBt1NhZWg'],Hip-Hop,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS
1806,"['20sxb77xiYeusSH8cVdatc', '0c173mlxpT3dSFRgMO8XPh']",Hip-Hop,Burn - feat. Big Sean,3BaridxR3bsmZw3F8ERWPj
1807,['0KpCz7V5XRkqKuM1JDf56O'],Hip-Hop,Doubted Me,52lZ9jWUNN2VrCkxljxlKp
1808,['20qISvAhX20dpIbOOzGK3q'],Hip-Hop,I Can,5euVWVKZIZQNdqSMmg5L9Y
1809,['2YZyLoL8N0Wb9xBt1NhZWg'],Hip-Hop,"Bitch, Don’t Kill My Vibe",4Pwjz3DfvfQWV0rO2V8jyh
1810,"['04AIS3XqFcq2k8w3Tx4AmU', '53loJtHWjCG1TyKarW2mzk', '2UwqpfQtNuhBwviIC0f2ie']",Hip-Hop,Mobali,6xcXAVbDuVT1pCsa2rmDHY
1811,"['5usbqiU7sjvszjWecANDL6', '6OkX55UMCw4Hgc5HM4zr7K']",Hip-Hop,Wont Be The Same,0tUNQQE1OlVSizrVV42JFL
1812,['77AKJs9SJqxHXbPgtJPKRa'],Hip-Hop,Next Levels,58MeeOMk6PMQxXWY9YCNPD
1813,"['2inX1svE5swPuIBIJdrFyo', '0tkEKBrgdMZXjZylYRoN7H']",Hip-Hop,Lips,6rjgXCOdI4k9D5HYQKrIU1
1814,['42yf4QkiE9a252krn9OUCb'],Hip-Hop,Sauce Overload,0KapnyT5X2nf3iSEuh94gm
1815,['2WKdxPFRD7IqZvlIAvhMgY'],Hip-Hop,Ready or Not,6OtlkByM64FzhICejC8TaY
1816,"['6EtgKJrTx3QlOBLUfTEyef', '55Aa2cqylxrFIXC767Z865']",Hip-Hop,Halfway,1ENZ10ceVyVVS26E0I9fJe
1817,['4O15NlyKLIASxsJ0PrXPfz'],Hip-Hop,444+222,1QgTBfRN5m81a5K01qens6
1818,['3yvCFkK57FXH7JIwZQ5CmU'],Hip-Hop,Live Up To My Name,61mnlyQlnPuq1GEX0LxIWh
1819,['1Sz0VZ2PxcZPD2qRIX9GSK'],Hip-Hop,Make 10,1j0Bu0zecekBrQqujndzP1
1820,"['67nwj3Y5sZQLl72VNUHEYE', '20sxb77xiYeusSH8cVdatc', '1sBkRIssrMs1AbVkOJbc7a']",Hip-Hop,Ambition - feat. Meek Mill & Rick Ross,5tZmLjU4vhPlJb12IweZuB
1821,['3NH8t45zOTqzlZgBvZRjvB'],Hip-Hop,Bené,00X2yv2vrtritPt2CZnUTZ
1822,['20qISvAhX20dpIbOOzGK3q'],Hip-Hop,Lifes A Bitch - Explicit Album Version,4UyqvzVO1qVf4gx8y2cZpj
1823,"['3vhZuZdMksbnJwoE3AwpXq', '3NdOtTPPaXrCyC7Lpmzyhv']",Hip-Hop,Better Man,3QkeunUWEyHJ2Tgh7QbyO6
1824,['4AA474G2hRfrHyGrfyDseO'],Hip-Hop,New Era New King,1ysh8vW8dCwUA50lZbdUig
1825,['2ICR2m4hOBPhaYiZB3rnLW'],Hip-Hop,Sirens,5MyxkAsGrKp05nNfeAkYwc
1826,['5gs4Sm2WQUkcGeikMcVHbh'],Hip-Hop,Godzilla,0EvrZDQHo5eUDkdMpAyoJX
1827,['7v9bFXCdSMA2o3gS4nvp0F'],Hip-Hop,Pourin Up,3HkMNtOIciULbIrsxyl1mq
1828,['68kEuyFKyqrdQQLLsmiatm'],Hip-Hop,Big Fish,6eL1ncVDtQHgSm3E288TS7
1829,['6ODCVWBfGNFUf1bpo0c2Ge'],Hip-Hop,Bate a Poeira Parte II,17P0JIMhuy1tbcwDADBWFl
1830,['6Uh8uJyN9g7oFjDK16nJgb'],Hip-Hop,Daddy,67x1fnPVjZ2aG8svUH0NGg
1831,['2zGf6lwQ9PxXdoeo5XXP2K'],Hip-Hop,A Milenar Arte De Meter O Louco,1URLs1xoKl8RioSvbfZ6aL
1832,"['28Jt29jw6Smc3ZkzALTouq', '0sKjQzE9zRTcX6akN7STJv']",Hip-Hop,Everywhere I Go,5Rkg2HQJjPM1VWDNJNS7fE
1833,['3NH8t45zOTqzlZgBvZRjvB'],Hip-Hop,Le monde ou rien,55koB2NNUqsYFYelfwf4e8
1834,"['5c1jxGYTPPQLz8NK7Cm51U', '1ToWoFmtIc9NTPFy7lR690']",Hip-Hop,NUNA,2bzgja69KkKUwAjLiv3XT7
1835,['6vWDO969PvNqNYHIOW5v0m'],Hip-Hop,XO,40xhyfAPDoMtv494MfPevP
1836,['5LKbrNVudmPzFQ9MAdo0Ih'],Hip-Hop,Muttin,5u1lDRwnHVOesjuEPLRrmF
1837,"['5DIi2JWfQPTKffaVBlIYRn', '0tkHE1pQ5ZCgQb8WZ0ba79']",Hip-Hop,RING RING (feat. Gaeko),62AE0Zae7OrkJ1NzA3BW0V
1838,['58wXmynHaAWI5hwlPZP3qL'],Hip-Hop,92i veyron,31J8vqtOHXRJ8rtWwQKLw3
1839,['3ijd7T9kkzgvfx1az6Z3wj'],Hip-Hop,You Don’t Know Me Like That,6rMxXLAPAfhoHLFTu6dLN4
1840,['6Te49r3A6f5BiIgBRxH7FH'],Hip-Hop,Rose,4Ln4KAwk37peyCh2QpqYnP
1841,['6dXsR7VDJvXnF1LTZlwULx'],Hip-Hop,Dont Run,6aIksTUv50DDyBtTjYorSX
1842,"['5K4W6rqBFWDnAN6FQUkS6x', '0fA0VVWsXO9YnASrzqfmYu']",Hip-Hop,Welcome To Heartbreak,3F18I7LhWKxlf1PytSoTBH
1843,['0LnhY2fzptb0QEs5Q5gM7S'],Hip-Hop,Wavy,3AlKAuYtGUu2JehSntjI1Q
1844,['6z7xFFHxYkE9t8bwIF0Bvg'],Hip-Hop,Crazy,3yI5oGYRtqR6ycf7UwehF4
1845,['7bpDJUH5hnffIYHID6h3Et'],Hip-Hop,Soul,0OiKBg5P9f3y5URy9imWIw
1846,"['5me0Irg2ANcsgc93uaYrpb', '59wfkuBoNyhDMQGCljbUbA', '1wiBLzTI7z9RUwEpNPdFT6']",Hip-Hop,Mo Money Mo Problems (feat. Mase & Puff Daddy) - 2014 Remastered Version,4INDiWSKvqSKDEu7mh8HFz
1847,['1ZwdS5xdxEREPySFridCfh'],Hip-Hop,Ambitionz Az A Ridah,3ssX20QT5c3nA9wk78V1LQ
1848,['5MnIJOSS6Jl0H4nUayHYFs'],Hip-Hop,Bossa,2drrgjiTLxh2kSYkRgDcxS
1849,['0JuDxOwz1e3Wx05t8e3AT3'],Hip-Hop,Best Me,1EbEGzbMeEAo3RDFWKhasW
1850,['49vCIUW46QY3L5vo1xVFoy'],Hip-Hop,Swang,702RdmOBmeHXG2jAmNeGN8
1851,"['6AUl0ykLLpvTktob97x9hO', '20sxb77xiYeusSH8cVdatc']",Hip-Hop,Beef (feat. Meek Mill),5C44ht7rPrVh6q8UaDz8ob
1852,"['4YUcg2ee9TxMNdjhAxzZBF', '44JOYPmzHzT0y1ybWLfPHI']",Hip-Hop,Cocaine,4vh8S4hTWAz3DHjysBo0ai
1853,"['2l2o6ibYa7h1w4HwaS1uZV', '1grN0519h2zYqpRtYbDZAl']",Hip-Hop,99 (feat. Larry June),6WmGNv4Dmk1E1EFAQrecRr
1854,"['5VadK1havLhK1OpKYsXv9y', '396eHybVCEUr0PcED4yFga', '40NRiKuuhj1pgGYppptlBO']",Hip-Hop,Trophy (feat. Young Adz & Not3s),3qXT7YfBjVB7Gu6hiFcLYy
1855,"['3n6RTmT1sgWeNNCfPyJMw3', '3Rx4PJ7SP6unkOk5elPUK7']",Hip-Hop,Dead Fresh (feat. Money Man),0GECNH2lnh2uDIANQPv0XG
1856,['30fiiwr2EeZp1tAhzYCmyM'],Hip-Hop,Put It On,6JI5wNWYdBw68GZjOMmgK5
1857,['2B4ZHz4QDWJTXPFPgO5peE'],Hip-Hop,This DJ,0sOzDMa4jQd88o8hAGOQTT
1858,"['07Y8trtAhW1FFUPqZYTosy', '0VRj0yCOv2FXJNP47XQnx5', '6icQOAFXDZKsumw3YXyusw']",Hip-Hop,Sway (feat. Quavo & Lil Yachty),4QeBlVCl2KzUEcQZiuskRd
1859,['5K4W6rqBFWDnAN6FQUkS6x'],Hip-Hop,POWER,2gZUPNdnz5Y45eiGxpHGSc
1860,['3XVpDdKav6C6zwlDXPhMEO'],Hip-Hop,Build You Up,49l9dULpS4neCaUHheDjEp
1861,['2yQf6b8hxahZaT5dHlWaB1'],Hip-Hop,Wu-Gambinos,350hQ0J5TQcg758GrbqdvX
1862,['1EJzWKVDeysgbyuZGfEFde'],Hip-Hop,Everyday,6uOkYKiWUGYrixPVhnc5DW
1863,['5Rzqmz1zAszembFHGZQuAt'],Hip-Hop,93 Til Infinity,0PV1TFUMTBrDETzW6KQulB
1864,['5K4W6rqBFWDnAN6FQUkS6x'],Hip-Hop,Family Business,6wFxUq7Gr44N3uwLjVQRR0
1865,['41LfjfTCcTCUdykJqNyFw8'],Hip-Hop,New Wave,3ApdidnRKxBw5uCFMo5qWW
1866,"['0NbfKEOTQCcwd6o7wSDOHI', '2YZyLoL8N0Wb9xBt1NhZWg', '4mwXUEKaW4ftbncf9Hi58l']",Hip-Hop,See No Evil,3uDqWDYpdWRmLrKUavldAw
1867,['7GN9PivdemQRKjDt4z5Zv8'],Hip-Hop,Special Affair,1siRduG7oWrGGbdr8IWt6H
1868,"['1anyVhU62p31KFi8MEzkbf', '5K4W6rqBFWDnAN6FQUkS6x', '6e64nPdtxyICfh90RJukpg']",Hip-Hop,All We Got (feat. Kanye West & Chicago Childrens Choir),3ZLyt2ndLFBh148XRYjYYZ
1869,['0jAsgQcw1SQgsSkz8CczHh'],Hip-Hop,A Girl Who Dont Matter,0Fqq3kC4cLgXSl9jycVHwf
1870,['2eyo2U80fgXl8PKXWnvNKM'],Hip-Hop,Hello,1KBf9hl7h8StputJ4PSQbM
1871,['0906u9DO6IhSeFljQ7AXHZ'],Hip-Hop,Vrij,5LvfI1ivjAbKBQYnPBzapd
1872,"['6TIYQ3jFPwQSRmorSezPxX', '63XBtGSEZINSyXylZxEUbv']",Hip-Hop,A Little More,5wPphxKvFY0IbwNU5dhYhB
1873,['7IxX7YZFKExg98w2dxgsXj'],Hip-Hop,See You There,05ZL7014sMgCT8M4D05TDa
1874,['1dqnbaIyoeXqdr0exT8fBc'],Hip-Hop,Work,54yfJa2qHzHMI0HWIGt7Nm
1875,"['7tYKF4w9nC0nq9CsPZTHyP', '1anyVhU62p31KFi8MEzkbf']",Hip-Hop,Childs Play (feat. Chance the Rapper),7GPstnufSTScEaw9dMxO9H
1876,['1grI9x4Uzos1Asx8JmRW6T'],Hip-Hop,Southside,1diqY2tozk63skJIQrCkq1
1877,"['7e10JUMF7MJmmwYpnTSMI5', '137W8MRPWKqSmrBGDBFSop']",Hip-Hop,Phone Jumpin,6HicBL9RxtWwNK7sS2AHHU
1878,"['63TvkV41ximAwjYp9d1hUm', '6JvU33PZ8MtZyeFTESr09O']",Hip-Hop,Phase Me,5zo4fnINIrHLXuBrRkGacK
1879,"['5K4W6rqBFWDnAN6FQUkS6x', '15iVAtD3s3FsQR4w1v6M0P', '0ONHkAv9pCAFxb0zJwDNTy', '0c173mlxpT3dSFRgMO8XPh', '5pnbUBPifNnlusY8kTBivi']",Hip-Hop,Dont Like.1,12D0n7hKpPcjuUpcbAKjjr
1880,"['2hejA1Dkf8v8R0koF44FvW', '0l1OSQn6GtjfEE1Cb8LE1t', '4l24lLzqEpNNukhQP9cA2q']",Hip-Hop,Envidia (feat. Zimple & Smoky),4t4XonNlZFWVF3svwHDC1D
1881,['1G9G7WwrXka3Z1r7aIDjI7'],Hip-Hop,ATLiens,2vfvGlqCB7oertO5VLE0sz
1882,"['3nFkdlSjzX9mRTtwJOzDYB', '0c173mlxpT3dSFRgMO8XPh', '5K4W6rqBFWDnAN6FQUkS6x']",Hip-Hop,Clique,7eW9cHOAHmYqphs5tWXETw
1883,"['50co4Is1HCEo8bhOyUWKpn', '7CCjtD0hCK005Bvg2WG1a7', '20sxb77xiYeusSH8cVdatc']",Hip-Hop,Homie (feat. Meek Mill),7x9UhVfr6ZLMyDCixHWjeN
1884,['5b0XQwyoJBFd3MwL2YxEPO'],Hip-Hop,oolong,7arT21zSBNe6t1UXoAoOwf
1885,['03r4iKL2g2442PT9n2UKsx'],Hip-Hop,So WhatCha Want,5h9mwffuipb2TSeTFp8Pu0
1886,['63MCBZRiUdnqRsAOJwijiB'],Hip-Hop,La vache,0hYSal2BeLJ4LSpmKHVtPf
1887,['2yQf6b8hxahZaT5dHlWaB1'],Hip-Hop,Heaven & Hell,2Ik0sIJPSV8aau7fDS9jJv
1888,['1ZilzPhvZhYUCSGczNRlyt'],Hip-Hop,Nobody Else,7Mg8s1lB95wfsCM64y6CHf
1889,['6CsOL9C9iLL0eWKINlDxzQ'],Hip-Hop,Come Clean - E New Y Radio,4kH2kmDkBe2fGIyPQnv3L5
1890,['7k9T7lZlHjRAM1bb0r9Rm3'],Hip-Hop,6 In The Morning,4YiR9feHJinSeppVh4rawD
1891,['7mEa1sO46BAxAelp27vZHz'],Hip-Hop,You Deserve Better,6h8ATGUYLfhWMfiuCON9T3
1892,['5dzdV3iJ0JLfL1cVe1llD5'],Hip-Hop,Jeeps,0WU0ft90WVItqcUI6Q068f
1893,['5cMgGlA1xGyeAB2ctYlRdZ'],Hip-Hop,Above The Clouds - Feat. Inspectah Deck,3ZBSXNYdTZVaBUQI3E2rF6
1894,['2YZyLoL8N0Wb9xBt1NhZWg'],Hip-Hop,Tammys Song (Her Evils),3RPK9VQuTsiTySY48ldeqx
1895,['5dtbsNKCK6Q9yZzdhZpaqW'],Hip-Hop,Pretty Girls Put Boys in Cemeteries,4R60QoNevYLm5XEmxZ8yXZ
1896,"['5KkgZ31b9eDwkvo9oMIrSm', '0QHgL1lAIqAw0HtD7YldmP', '5K4W6rqBFWDnAN6FQUkS6x', '5y2Xq6xcjJb2jVM54GHK3t']",Hip-Hop,Grammy Family - Explicit Album Version,7DINvwriYJdJzQ9sMQ9UgP
1897,"['3hvinNZRzTLoREmqFiKr1b', '7IrDIIq3j04exsiF3Z7CPg']",Hip-Hop,AIYA (feat. Beenzino),1scswYxDmooSV19whJfGYI
1898,"['0zgFL90nGTrH2iOMD8Vysy', '2q9p1IXueDbcN4de5C9fI2']",Hip-Hop,Los Raros de la Clase,1gG4q7ldZAEbgUzFpfLn4l
1899,['7mnAzEmgquhrVtGob81SmO'],Hip-Hop,Mans Not Hot,2nUJvBO87SkxCViQsLc9Zr
1900,['4N4n2TRyL6exNfazJotLeH'],Hip-Hop,Battery Acid,5edZsNwvMSW1T7RTJ8514l
1901,['3bxZkzk0PLHcetO9o4oxXn'],Hip-Hop,Easy (Jeje),39q1OAUF88KeYeMjmfd15v
1902,"['5Berubt6ysOy2LCMyqhmXP', '21WS9wngs9AqFckK7yYJPM', '6icQOAFXDZKsumw3YXyusw', '137W8MRPWKqSmrBGDBFSop']",Hip-Hop,Everyday We Lit (Remix),15muuXcaTz4RqVv1fJZuBZ
1903,['5enwJ9yOnKlCP91ov4Dqhv'],Hip-Hop,Detox,3gxsh0x1Cgrbkwf2V0Lw16
1904,['6DPYiyq5kWVQS4RGwxzPC7'],Hip-Hop,Keep Their Heads Ringin - LP Version;,1rylJ0VXvhOzLGNm401iaI
1905,['1CFCsEqKrCyvAFKOATQHiW'],Hip-Hop,Broke,7A2dius6RtCZDWbJmNe6gQ
1906,['6qMGjGD3lmDJtzALZ8uS2z'],Hip-Hop,Akube,51f8NU4BLPeQE3UtuvjmEH
